,epoch,step,batch_loss,full_loss,lambda_max,step_sharpness,batch_sharpness,gni,total_accuracy
2855,22,2855,0.117457,,,,,,
2856,22,2856,0.035757,,,,,,
2857,22,2857,0.00986,,,,,,
2858,22,2858,0.08457,,,,,,
2859,22,2859,0.055967,,,,,,
2860,22,2860,0.17003,,,,,,
2861,22,2861,0.125067,,,,,,
2862,22,2862,0.017285,,,,,,
2863,22,2863,0.052736,,,,,,
2864,22,2864,0.135271,,,,,,
2865,22,2865,0.062757,,,,,,
2866,22,2866,0.116614,,,,,,
2867,22,2867,0.036982,,,,,,
2868,22,2868,0.012355,,,,,,
2869,22,2869,0.035053,,,,,,
2870,22,2870,0.018935,,,,,,
2871,22,2871,0.041462,,,,,,
2872,22,2872,0.018113,,,,,,
2873,22,2873,0.074045,,,,,,
2874,22,2874,0.025894,,,,,,
2875,22,2875,0.035065,,,,,,
2876,22,2876,0.031391,,,,,,
2877,22,2877,0.033811,,,,,,
2878,22,2878,0.064291,,,,,,
2879,22,2879,0.053217,,,,,,
2880,22,2880,0.049905,,,,,,
2881,22,2881,0.034987,,,,,,
2882,22,2882,0.077133,,,,,,
2883,22,2883,0.097386,,,,,,
2884,22,2884,0.109863,,,,,,
2885,22,2885,0.045662,,,,,,
2886,22,2886,0.061821,,,,,,
2887,22,2887,0.028137,,,,,,
2888,22,2888,0.028709,,,,,,
2889,22,2889,0.091333,,,,,,
2890,22,2890,0.114174,,,,,,
2891,22,2891,0.020458,,,,,,
2892,22,2892,0.029171,,,,,,
2893,22,2893,0.181702,,,,,,
2894,22,2894,0.01217,,,,,,
2895,22,2895,0.080791,,,,,,
2896,22,2896,0.05681,,,,,,
2897,22,2897,0.017497,,,,,,
2898,22,2898,0.043719,,,,,,
2899,22,2899,0.028394,,,,,,
2900,22,2900,0.062517,,,,,,
2901,22,2901,0.015013,,,,,,
2902,22,2902,0.083558,,,,,,
2903,22,2903,0.071375,,,,,,
2904,22,2904,0.170427,,,,,,
2905,22,2905,0.042147,,,,,,
2906,22,2906,0.045912,,,,,,
2907,22,2907,0.089114,,,,,,
2908,22,2908,0.208894,,,,,,
2909,22,2909,0.029219,,,,,,
2910,22,2910,0.037698,,,,,,
2911,22,2911,0.088267,,,,,,
2912,22,2912,0.096112,,,,,,
2913,22,2913,0.143415,,,,,,
2914,22,2914,0.103656,,,,,,
2915,22,2915,0.048345,,,,,,
2916,22,2916,0.054502,,,,,,
2917,22,2917,0.069706,,,,,,
2918,22,2918,0.023791,,,,,,
2919,22,2919,0.00939,,,,,,
2920,22,2920,0.02811,,,,,,
2921,22,2921,0.124571,,,,,,
2922,22,2922,0.132307,,,,,,
2923,22,2923,0.019549,,,,,,
2924,22,2924,0.025081,,,,,,
2925,22,2925,0.043116,,,,,,
2926,22,2926,0.060441,,,,,,
2927,22,2927,0.120342,,,,,,
2928,22,2928,0.069526,,,,,,
2929,22,2929,0.139555,,,,,,
2930,22,2930,0.207883,,,,,,
2931,22,2931,0.021875,,,,,,
2932,22,2932,0.176594,,,,,,
2933,22,2933,0.160049,,,,,,
2934,22,2934,0.136196,,,,,,
2935,22,2935,0.01831,,,,,,
2936,22,2936,0.036116,,,,,,
2937,22,2937,0.139456,,,,,,
2938,22,2938,0.050505,,,,,,
2939,22,2939,0.051463,,,,,,
2940,22,2940,0.03551,,,,,,
2941,22,2941,0.127943,,,,,,
2942,22,2942,0.042696,,,,,,
2943,22,2943,0.012032,,,,,,
2944,23,2944,0.123739,,,,18.5,,
2945,23,2945,0.20326,,,,,,
2946,23,2946,0.084448,,,,,,
2947,23,2947,0.13811,,,,,,
2948,23,2948,0.0505,,,,,,
2949,23,2949,0.070302,,,,,,
2950,23,2950,0.0913,,,,,,
2951,23,2951,0.053489,,,,,,
2952,23,2952,0.030119,,,,,,
2953,23,2953,0.059909,,,,,,
2954,23,2954,0.057427,,,,,,
2955,23,2955,0.014942,,,,,,
2956,23,2956,0.043579,,,,,,
2957,23,2957,0.093754,,,,,,
2958,23,2958,0.072999,,,,,,
2959,23,2959,0.033717,,,,,,
2960,23,2960,0.069287,,,,,,
2961,23,2961,0.02389,,,,,,
2962,23,2962,0.026268,,,,,,
2963,23,2963,0.046063,,,,,,
2964,23,2964,0.077437,,,,,,
2965,23,2965,0.07795,,,,,,
2966,23,2966,0.102884,,,,,,
2967,23,2967,0.09674,,,,,,
2968,23,2968,0.037671,,,,,,
2969,23,2969,0.047319,,,,,,
2970,23,2970,0.020045,,,,,,
2971,23,2971,0.052238,,,,,,
2972,23,2972,0.175708,,,,,,
2973,23,2973,0.174501,,,,,,
2974,23,2974,0.209161,,,,,,
2975,23,2975,0.077296,,,,,,
2976,23,2976,0.0888,,,,,,
2977,23,2977,0.173811,,,,,,
2978,23,2978,0.051116,,,,,,
2979,23,2979,0.093055,,,,,,
2980,23,2980,0.025762,,,,,,
2981,23,2981,0.091457,,,,,,
2982,23,2982,0.012488,,,,,,
2983,23,2983,0.032136,,,,,,
2984,23,2984,0.028792,,,,,,
2985,23,2985,0.033043,,,,,,
2986,23,2986,0.038228,,,,,,
2987,23,2987,0.035179,,,,,,
2988,23,2988,0.097365,,,,,,
2989,23,2989,0.017696,,,,,,
2990,23,2990,0.098394,,,,,,
2991,23,2991,0.06799,,,,,,
2992,23,2992,0.067225,,,,,,
2993,23,2993,0.040531,,,,,,
2994,23,2994,0.07649,,,,,,
2995,23,2995,0.049975,,,,,,
2996,23,2996,0.035954,,,,,,
2997,23,2997,0.026247,,,,,,
2998,23,2998,0.171627,,,,,,
2999,23,2999,0.107954,,,,,,
3000,23,3000,0.05819,,,,,,
3001,23,3001,0.071859,,,,,,
3002,23,3002,0.079947,,,,,,
3003,23,3003,0.014133,,,,,,
3004,23,3004,0.026729,,,,,,
3005,23,3005,0.056768,,,,,,
3006,23,3006,0.048305,,,,,,
3007,23,3007,0.03706,,,,,,
3008,23,3008,0.024639,,,,,,
3009,23,3009,0.100928,,,,,,
3010,23,3010,0.033876,,,,,,
3011,23,3011,0.048757,,,,,,
3012,23,3012,0.055136,,,,,,
3013,23,3013,0.038937,,,,,,
3014,23,3014,0.071787,,,,,,
3015,23,3015,0.08717,,,,,,
3016,23,3016,0.070174,,,,,,
3017,23,3017,0.01963,,,,,,
3018,23,3018,0.091716,,,,,,
3019,23,3019,0.09555,,,,,,
3020,23,3020,0.064936,,,,,,
3021,23,3021,0.109048,,,,,,
3022,23,3022,0.10229,,,,,,
3023,23,3023,0.062708,,,,,,
3024,23,3024,0.01165,,,,,,
3025,23,3025,0.032987,,,,,,
3026,23,3026,0.036589,,,,,,
3027,23,3027,0.039316,,,,,,
3028,23,3028,0.065645,,,,,,
3029,23,3029,0.142951,,,,,,
3030,23,3030,0.051819,,,,,,
3031,23,3031,0.028381,,,,,,
3032,23,3032,0.015446,,,,,,
3033,23,3033,0.023317,,,,,,
3034,23,3034,0.028978,,,,,,
3035,23,3035,0.036059,,,,,,
3036,23,3036,0.016858,,,,,,
3037,23,3037,0.071228,,,,,,
3038,23,3038,0.046867,,,,,,
3039,23,3039,0.033982,,,,,,
3040,23,3040,0.098809,,,,,,
3041,23,3041,0.02773,,,,,,
3042,23,3042,0.078735,,,,,,
3043,23,3043,0.0608,,,,,,
3044,23,3044,0.019015,,,,,,
3045,23,3045,0.027199,,,,,,
3046,23,3046,0.030572,,,,,,
3047,23,3047,0.108093,,,,,,
3048,23,3048,0.014237,,,,,,
3049,23,3049,0.016755,,,,,,
3050,23,3050,0.088574,,,,,,
3051,23,3051,0.062145,,,,,,
3052,23,3052,0.125168,,,,,,
3053,23,3053,0.035448,,,,,,
3054,23,3054,0.087315,,,,,,
3055,23,3055,0.034438,,,,,,
3056,23,3056,0.050027,,,,,,
3057,23,3057,0.10331,,,,,,
3058,23,3058,0.031488,,,,,,
3059,23,3059,0.046129,,,,,,
3060,23,3060,0.022622,,,,,,
3061,23,3061,0.019513,,,,,,
3062,23,3062,0.052282,,,,,,
3063,23,3063,0.035969,,,,,,
3064,23,3064,0.024776,,,,,,
3065,23,3065,0.041537,,,,,,
3066,23,3066,0.019916,,,,,,
3067,23,3067,0.032395,,,,,,
3068,23,3068,0.128618,,,,,,
3069,23,3069,0.056202,,,,,,
3070,23,3070,0.16693,,,,,,
3071,23,3071,0.08772,,,,,,
3072,24,3072,0.248253,0.094058,37.81,,33.2,,
3073,24,3073,0.186101,,,,,,
3074,24,3074,0.069797,,,,,,
3075,24,3075,0.094777,,,,,,
3076,24,3076,0.063317,,,,,,
3077,24,3077,0.064389,,,,,,
3078,24,3078,0.026154,,,,,,
3079,24,3079,0.268826,,,,,,
3080,24,3080,0.029754,,,,,,
3081,24,3081,0.050199,,,,,,
3082,24,3082,0.045826,,,,,,
3083,24,3083,0.059263,,,,,,
3084,24,3084,0.082256,,,,,,
3085,24,3085,0.033466,,,,,,
3086,24,3086,0.038469,,,,,,
3087,24,3087,0.076141,,,,,,
3088,24,3088,0.113506,,,,,,
3089,24,3089,0.06726,,,,,,
3090,24,3090,0.016322,,,,,,
3091,24,3091,0.056361,,,,,,
3092,24,3092,0.022448,,,,,,
3093,24,3093,0.095035,,,,,,
3094,24,3094,0.021357,,,,,,
3095,24,3095,0.021005,,,,,,
3096,24,3096,0.047649,,,,,,
3097,24,3097,0.120065,,,,,,
3098,24,3098,0.076512,,,,,,
3099,24,3099,0.043384,,,,,,
3100,24,3100,0.02342,,,,,,
3101,24,3101,0.03283,,,,,,
3102,24,3102,0.086087,,,,,,
3103,24,3103,0.078276,,,,,,
3104,24,3104,0.04115,,,,,,
3105,24,3105,0.054307,,,,,,
3106,24,3106,0.04483,,,,,,
3107,24,3107,0.029364,,,,,,
3108,24,3108,0.047759,,,,,,
3109,24,3109,0.136965,,,,,,
3110,24,3110,0.070944,,,,,,
3111,24,3111,0.061496,,,,,,
3112,24,3112,0.108294,,,,,,
3113,24,3113,0.049699,,,,,,
3114,24,3114,0.024521,,,,,,
3115,24,3115,0.040868,,,,,,
3116,24,3116,0.041613,,,,,,
3117,24,3117,0.080394,,,,,,
3118,24,3118,0.100435,,,,,,
3119,24,3119,0.10247,,,,,,
3120,24,3120,0.032229,,,,,,
3121,24,3121,0.075055,,,,,,
3122,24,3122,0.033163,,,,,,
3123,24,3123,0.058925,,,,,,
3124,24,3124,0.026441,,,,,,
3125,24,3125,0.044364,,,,,,
3126,24,3126,0.066325,,,,,,
3127,24,3127,0.020295,,,,,,
3128,24,3128,0.010807,,,,,,
3129,24,3129,0.131677,,,,,,
3130,24,3130,0.126324,,,,,,
3131,24,3131,0.02169,,,,,,
3132,24,3132,0.164638,,,,,,
3133,24,3133,0.062703,,,,,,
3134,24,3134,0.03822,,,,,,
3135,24,3135,0.052459,,,,,,
3136,24,3136,0.127088,,,,,,
3137,24,3137,0.029328,,,,,,
3138,24,3138,0.061611,,,,,,
3139,24,3139,0.021354,,,,,,
3140,24,3140,0.054639,,,,,,
3141,24,3141,0.086857,,,,,,
3142,24,3142,0.084796,,,,,,
3143,24,3143,0.101419,,,,,,
3144,24,3144,0.090098,,,,,,
3145,24,3145,0.041985,,,,,,
3146,24,3146,0.008622,,,,,,
3147,24,3147,0.010174,,,,,,
3148,24,3148,0.013205,,,,,,
3149,24,3149,0.01728,,,,,,
3150,24,3150,0.092989,,,,,,
3151,24,3151,0.036633,,,,,,
3152,24,3152,0.029957,,,,,,
3153,24,3153,0.008814,,,,,,
3154,24,3154,0.094594,,,,,,
3155,24,3155,0.106485,,,,,,
3156,24,3156,0.12393,,,,,,
3157,24,3157,0.05159,,,,,,
3158,24,3158,0.024298,,,,,,
3159,24,3159,0.025944,,,,,,
3160,24,3160,0.043656,,,,,,
3161,24,3161,0.041176,,,,,,
3162,24,3162,0.044949,,,,,,
3163,24,3163,0.036633,,,,,,
3164,24,3164,0.080744,,,,,,
3165,24,3165,0.016711,,,,,,
3166,24,3166,0.003546,,,,,,
3167,24,3167,0.046224,,,,,,
3168,24,3168,0.029661,,,,,,
3169,24,3169,0.069541,,,,,,
3170,24,3170,0.05821,,,,,,
3171,24,3171,0.033693,,,,,,
3172,24,3172,0.09074,,,,,,
3173,24,3173,0.068659,,,,,,
3174,24,3174,0.011175,,,,,,
3175,24,3175,0.018837,,,,,,
3176,24,3176,0.073006,,,,,,
3177,24,3177,0.01604,,,,,,
3178,24,3178,0.047196,,,,,,
3179,24,3179,0.089673,,,,,,
3180,24,3180,0.017057,,,,,,
3181,24,3181,0.037297,,,,,,
3182,24,3182,0.048382,,,,,,
3183,24,3183,0.045886,,,,,,
3184,24,3184,0.043564,,,,,,
3185,24,3185,0.021562,,,,,,
3186,24,3186,0.052268,,,,,,
3187,24,3187,0.041441,,,,,,
3188,24,3188,0.074723,,,,,,
3189,24,3189,0.068238,,,,,,
3190,24,3190,0.11542,,,,,,
3191,24,3191,0.105825,,,,,,
3192,24,3192,0.175336,,,,,,
3193,24,3193,0.051294,,,,,,
3194,24,3194,0.093866,,,,,,
3195,24,3195,0.027907,,,,,,
3196,24,3196,0.064254,,,,,,
3197,24,3197,0.05595,,,,,,
3198,24,3198,0.070218,,,,,,
3199,24,3199,0.029388,,,,,,
3200,25,3200,0.022414,,,,13.9,,
3201,25,3201,0.030279,,,,,,
3202,25,3202,0.083965,,,,,,
3203,25,3203,0.045996,,,,,,
3204,25,3204,0.09052,,,,,,
3205,25,3205,0.066902,,,,,,
3206,25,3206,0.134592,,,,,,
3207,25,3207,0.026754,,,,,,
3208,25,3208,0.026885,,,,,,
3209,25,3209,0.007576,,,,,,
3210,25,3210,0.067147,,,,,,
3211,25,3211,0.064527,,,,,,
3212,25,3212,0.044897,,,,,,
3213,25,3213,0.066505,,,,,,
3214,25,3214,0.013768,,,,,,
3215,25,3215,0.085445,,,,,,
3216,25,3216,0.016348,,,,,,
3217,25,3217,0.081567,,,,,,
3218,25,3218,0.041668,,,,,,
3219,25,3219,0.054477,,,,,,
3220,25,3220,0.047938,,,,,,
3221,25,3221,0.049363,,,,,,
3222,25,3222,0.019254,,,,,,
3223,25,3223,0.041566,,,,,,
3224,25,3224,0.099942,,,,,,
3225,25,3225,0.014537,,,,,,
3226,25,3226,0.020394,,,,,,
3227,25,3227,0.051595,,,,,,
3228,25,3228,0.017712,,,,,,
3229,25,3229,0.031933,,,,,,
3230,25,3230,0.028522,,,,,,
3231,25,3231,0.023497,,,,,,
3232,25,3232,0.021662,,,,,,
3233,25,3233,0.013204,,,,,,
3234,25,3234,0.046107,,,,,,
3235,25,3235,0.045054,,,,,,
3236,25,3236,0.036358,,,,,,
3237,25,3237,0.066433,,,,,,
3238,25,3238,0.075716,,,,,,
3239,25,3239,0.076552,,,,,,
3240,25,3240,0.027243,,,,,,
3241,25,3241,0.030086,,,,,,
3242,25,3242,0.209459,,,,,,
3243,25,3243,0.063966,,,,,,
3244,25,3244,0.092829,,,,,,
3245,25,3245,0.097696,,,,,,
3246,25,3246,0.104488,,,,,,
3247,25,3247,0.058986,,,,,,
3248,25,3248,0.036487,,,,,,
3249,25,3249,0.032337,,,,,,
3250,25,3250,0.02703,,,,,,
3251,25,3251,0.048229,,,,,,
3252,25,3252,0.020815,,,,,,
3253,25,3253,0.094607,,,,,,
3254,25,3254,0.064148,,,,,,
3255,25,3255,0.143543,,,,,,
3256,25,3256,0.153588,,,,,,
3257,25,3257,0.079741,,,,,,
3258,25,3258,0.062496,,,,,,
3259,25,3259,0.018315,,,,,,
3260,25,3260,0.057578,,,,,,
3261,25,3261,0.05081,,,,,,
3262,25,3262,0.134092,,,,,,
3263,25,3263,0.06386,,,,,,
3264,25,3264,0.01673,,,,,,
3265,25,3265,0.034527,,,,,,
3266,25,3266,0.024596,,,,,,
3267,25,3267,0.048917,,,,,,
3268,25,3268,0.042057,,,,,,
3269,25,3269,0.016944,,,,,,
3270,25,3270,0.108534,,,,,,
3271,25,3271,0.053375,,,,,,
3272,25,3272,0.061751,,,,,,
3273,25,3273,0.011412,,,,,,
3274,25,3274,0.023316,,,,,,
3275,25,3275,0.020751,,,,,,
3276,25,3276,0.032829,,,,,,
3277,25,3277,0.034988,,,,,,
3278,25,3278,0.120225,,,,,,
3279,25,3279,0.02906,,,,,,
3280,25,3280,0.053036,,,,,,
3281,25,3281,0.034673,,,,,,
3282,25,3282,0.005807,,,,,,
3283,25,3283,0.066682,,,,,,
3284,25,3284,0.042855,,,,,,
3285,25,3285,0.022125,,,,,,
3286,25,3286,0.043247,,,,,,
3287,25,3287,0.103346,,,,,,
3288,25,3288,0.014605,,,,,,
3289,25,3289,0.03792,,,,,,
3290,25,3290,0.019859,,,,,,
3291,25,3291,0.003147,,,,,,
3292,25,3292,0.017235,,,,,,
3293,25,3293,0.118948,,,,,,
3294,25,3294,0.077462,,,,,,
3295,25,3295,0.099416,,,,,,
3296,25,3296,0.025364,,,,,,
3297,25,3297,0.015787,,,,,,
3298,25,3298,0.031335,,,,,,
3299,25,3299,0.03326,,,,,,
3300,25,3300,0.089946,,,,,,
3301,25,3301,0.051089,,,,,,
3302,25,3302,0.050908,,,,,,
3303,25,3303,0.014091,,,,,,
3304,25,3304,0.095963,,,,,,
3305,25,3305,0.080765,,,,,,
3306,25,3306,0.106838,,,,,,
3307,25,3307,0.011384,,,,,,
3308,25,3308,0.064165,,,,,,
3309,25,3309,0.046227,,,,,,
3310,25,3310,0.014388,,,,,,
3311,25,3311,0.051984,,,,,,
3312,25,3312,0.08685,,,,,,
3313,25,3313,0.035879,,,,,,
3314,25,3314,0.047923,,,,,,
3315,25,3315,0.02421,,,,,,
3316,25,3316,0.026128,,,,,,
3317,25,3317,0.175801,,,,,,
3318,25,3318,0.112336,,,,,,
3319,25,3319,0.015233,,,,,,
3320,25,3320,0.035531,,,,,,
3321,25,3321,0.077365,,,,,,
3322,25,3322,0.021776,,,,,,
3323,25,3323,0.064652,,,,,,
3324,25,3324,0.056972,,,,,,
3325,25,3325,0.082113,,,,,,
3326,25,3326,0.055104,,,,,,
3327,25,3327,0.042934,,,,,,
3328,26,3328,0.071138,0.050212,28.89,,12.0,,
3329,26,3329,0.073571,,,,,,
3330,26,3330,0.025323,,,,,,
3331,26,3331,0.027968,,,,,,
3332,26,3332,0.02679,,,,,,
3333,26,3333,0.1097,,,,,,
3334,26,3334,0.112558,,,,,,
3335,26,3335,0.01831,,,,,,
3336,26,3336,0.015912,,,,,,
3337,26,3337,0.148969,,,,,,
3338,26,3338,0.180409,,,,,,
3339,26,3339,0.132776,,,,,,
3340,26,3340,0.062456,,,,,,
3341,26,3341,0.037791,,,,,,
3342,26,3342,0.046817,,,,,,
3343,26,3343,0.085755,,,,,,
3344,26,3344,0.103577,,,,,,
3345,26,3345,0.02754,,,,,,
3346,26,3346,0.03443,,,,,,
3347,26,3347,0.060909,,,,,,
3348,26,3348,0.039591,,,,,,
3349,26,3349,0.010571,,,,,,
3350,26,3350,0.02314,,,,,,
3351,26,3351,0.051857,,,,,,
3352,26,3352,0.043949,,,,,,
3353,26,3353,0.047572,,,,,,
3354,26,3354,0.085776,,,,,,
3355,26,3355,0.04828,,,,,,
3356,26,3356,0.026804,,,,,,
3357,26,3357,0.030404,,,,,,
3358,26,3358,0.017938,,,,,,
3359,26,3359,0.077972,,,,,,
3360,26,3360,0.033547,,,,,,
3361,26,3361,0.118795,,,,,,
3362,26,3362,0.065395,,,,,,
3363,26,3363,0.033613,,,,,,
3364,26,3364,0.05943,,,,,,
3365,26,3365,0.028624,,,,,,
3366,26,3366,0.034041,,,,,,
3367,26,3367,0.096631,,,,,,
3368,26,3368,0.077516,,,,,,
3369,26,3369,0.09502,,,,,,
3370,26,3370,0.060047,,,,,,
3371,26,3371,0.022403,,,,,,
3372,26,3372,0.140288,,,,,,
3373,26,3373,0.133762,,,,,,
3374,26,3374,0.057148,,,,,,
3375,26,3375,0.072898,,,,,,
3376,26,3376,0.0305,,,,,,
3377,26,3377,0.134851,,,,,,
3378,26,3378,0.041512,,,,,,
3379,26,3379,0.049665,,,,,,
3380,26,3380,0.021974,,,,,,
3381,26,3381,0.05115,,,,,,
3382,26,3382,0.128596,,,,,,
3383,26,3383,0.018043,,,,,,
3384,26,3384,0.091659,,,,,,
3385,26,3385,0.021337,,,,,,
3386,26,3386,0.086687,,,,,,
3387,26,3387,0.078206,,,,,,
3388,26,3388,0.095362,,,,,,
3389,26,3389,0.111305,,,,,,
3390,26,3390,0.071757,,,,,,
3391,26,3391,0.055041,,,,,,
3392,26,3392,0.029329,,,,,,
3393,26,3393,0.027141,,,,,,
3394,26,3394,0.098148,,,,,,
3395,26,3395,0.044149,,,,,,
3396,26,3396,0.026495,,,,,,
3397,26,3397,0.029819,,,,,,
3398,26,3398,0.104236,,,,,,
3399,26,3399,0.034706,,,,,,
3400,26,3400,0.036409,,,,,,
3401,26,3401,0.045538,,,,,,
3402,26,3402,0.065161,,,,,,
3403,26,3403,0.086619,,,,,,
3404,26,3404,0.080387,,,,,,
3405,26,3405,0.102693,,,,,,
3406,26,3406,0.062083,,,,,,
3407,26,3407,0.026563,,,,,,
3408,26,3408,0.067365,,,,,,
3409,26,3409,0.043981,,,,,,
3410,26,3410,0.074301,,,,,,
3411,26,3411,0.09886,,,,,,
3412,26,3412,0.052511,,,,,,
3413,26,3413,0.027522,,,,,,
3414,26,3414,0.0121,,,,,,
3415,26,3415,0.05887,,,,,,
3416,26,3416,0.089118,,,,,,
3417,26,3417,0.227491,,,,,,
3418,26,3418,0.08431,,,,,,
3419,26,3419,0.042345,,,,,,
3420,26,3420,0.054081,,,,,,
3421,26,3421,0.05144,,,,,,
3422,26,3422,0.104728,,,,,,
3423,26,3423,0.050683,,,,,,
3424,26,3424,0.010991,,,,,,
3425,26,3425,0.105582,,,,,,
3426,26,3426,0.082621,,,,,,
3427,26,3427,0.077202,,,,,,
3428,26,3428,0.065277,,,,,,
3429,26,3429,0.075612,,,,,,
3430,26,3430,0.100111,,,,,,
3431,26,3431,0.029246,,,,,,
3432,26,3432,0.088162,,,,,,
3433,26,3433,0.058818,,,,,,
3434,26,3434,0.057121,,,,,,
3435,26,3435,0.015575,,,,,,
3436,26,3436,0.041712,,,,,,
3437,26,3437,0.052832,,,,,,
3438,26,3438,0.031603,,,,,,
3439,26,3439,0.04139,,,,,,
3440,26,3440,0.018156,,,,,,
3441,26,3441,0.038588,,,,,,
3442,26,3442,0.099644,,,,,,
3443,26,3443,0.032931,,,,,,
3444,26,3444,0.088835,,,,,,
3445,26,3445,0.045214,,,,,,
3446,26,3446,0.111975,,,,,,
3447,26,3447,0.071499,,,,,,
3448,26,3448,0.061064,,,,,,
3449,26,3449,0.082212,,,,,,
3450,26,3450,0.028393,,,,,,
3451,26,3451,0.027173,,,,,,
3452,26,3452,0.054202,,,,,,
3453,26,3453,0.036244,,,,,,
3454,26,3454,0.041121,,,,,,
3455,26,3455,0.072528,,,,,,
3456,27,3456,0.037543,,,,32.9,,
3457,27,3457,0.17273,,,,,,
3458,27,3458,0.070341,,,,,,
3459,27,3459,0.055703,,,,,,
3460,27,3460,0.040923,,,,,,
3461,27,3461,0.065797,,,,,,
3462,27,3462,0.059816,,,,,,
3463,27,3463,0.017852,,,,,,
3464,27,3464,0.077955,,,,,,
3465,27,3465,0.023885,,,,,,
3466,27,3466,0.029789,,,,,,
3467,27,3467,0.136431,,,,,,
3468,27,3468,0.049297,,,,,,
3469,27,3469,0.031807,,,,,,
3470,27,3470,0.013827,,,,,,
3471,27,3471,0.062386,,,,,,
3472,27,3472,0.037776,,,,,,
3473,27,3473,0.052708,,,,,,
3474,27,3474,0.069409,,,,,,
3475,27,3475,0.046316,,,,,,
3476,27,3476,0.044978,,,,,,
3477,27,3477,0.026367,,,,,,
3478,27,3478,0.045614,,,,,,
3479,27,3479,0.07905,,,,,,
3480,27,3480,0.019269,,,,,,
3481,27,3481,0.034808,,,,,,
3482,27,3482,0.054107,,,,,,
3483,27,3483,0.036115,,,,,,
3484,27,3484,0.054097,,,,,,
3485,27,3485,0.070786,,,,,,
3486,27,3486,0.117892,,,,,,
3487,27,3487,0.043046,,,,,,
3488,27,3488,0.013881,,,,,,
3489,27,3489,0.110253,,,,,,
3490,27,3490,0.063756,,,,,,
3491,27,3491,0.03954,,,,,,
3492,27,3492,0.024957,,,,,,
3493,27,3493,0.105687,,,,,,
3494,27,3494,0.006982,,,,,,
3495,27,3495,0.022532,,,,,,
3496,27,3496,0.047271,,,,,,
3497,27,3497,0.023608,,,,,,
3498,27,3498,0.07026,,,,,,
3499,27,3499,0.042082,,,,,,
3500,27,3500,0.011945,,,,,,
3501,27,3501,0.029192,,,,,,
3502,27,3502,0.059929,,,,,,
3503,27,3503,0.161442,,,,,,
3504,27,3504,0.103194,,,,,,
3505,27,3505,0.044918,,,,,,
3506,27,3506,0.112943,,,,,,
3507,27,3507,0.040666,,,,,,
3508,27,3508,0.178804,,,,,,
3509,27,3509,0.140061,,,,,,
3510,27,3510,0.046214,,,,,,
3511,27,3511,0.136124,,,,,,
3512,27,3512,0.035121,,,,,,
3513,27,3513,0.067698,,,,,,
3514,27,3514,0.025142,,,,,,
3515,27,3515,0.100965,,,,,,
3516,27,3516,0.015666,,,,,,
3517,27,3517,0.077198,,,,,,
3518,27,3518,0.057501,,,,,,
3519,27,3519,0.050484,,,,,,
3520,27,3520,0.041204,,,,,,
3521,27,3521,0.038076,,,,,,
3522,27,3522,0.030764,,,,,,
3523,27,3523,0.036887,,,,,,
3524,27,3524,0.12199,,,,,,
3525,27,3525,0.122608,,,,,,
3526,27,3526,0.091636,,,,,,
3527,27,3527,0.035416,,,,,,
3528,27,3528,0.102617,,,,,,
3529,27,3529,0.023071,,,,,,
3530,27,3530,0.043651,,,,,,
3531,27,3531,0.018717,,,,,,
3532,27,3532,0.01884,,,,,,
3533,27,3533,0.035258,,,,,,
3534,27,3534,0.033879,,,,,,
3535,27,3535,0.006348,,,,,,
3536,27,3536,0.036333,,,,,,
3537,27,3537,0.043033,,,,,,
3538,27,3538,0.04766,,,,,,
3539,27,3539,0.067248,,,,,,
3540,27,3540,0.033644,,,,,,
3541,27,3541,0.023413,,,,,,
3542,27,3542,0.022346,,,,,,
3543,27,3543,0.015067,,,,,,
3544,27,3544,0.018623,,,,,,
3545,27,3545,0.048059,,,,,,
3546,27,3546,0.047684,,,,,,
3547,27,3547,0.036114,,,,,,
3548,27,3548,0.062861,,,,,,
3549,27,3549,0.054982,,,,,,
3550,27,3550,0.100333,,,,,,
3551,27,3551,0.040665,,,,,,
3552,27,3552,0.066985,,,,,,
3553,27,3553,0.070397,,,,,,
3554,27,3554,0.11622,,,,,,
3555,27,3555,0.02455,,,,,,
3556,27,3556,0.020508,,,,,,
3557,27,3557,0.113812,,,,,,
3558,27,3558,0.069638,,,,,,
3559,27,3559,0.055342,,,,,,
3560,27,3560,0.015426,,,,,,
3561,27,3561,0.056727,,,,,,
3562,27,3562,0.027803,,,,,,
3563,27,3563,0.021892,,,,,,
3564,27,3564,0.015458,,,,,,
3565,27,3565,0.034123,,,,,,
3566,27,3566,0.088069,,,,,,
3567,27,3567,0.084648,,,,,,
3568,27,3568,0.011752,,,,,,
3569,27,3569,0.047134,,,,,,
3570,27,3570,0.023069,,,,,,
3571,27,3571,0.022058,,,,,,
3572,27,3572,0.086598,,,,,,
3573,27,3573,0.016843,,,,,,
3574,27,3574,0.024593,,,,,,
3575,27,3575,0.065346,,,,,,
3576,27,3576,0.023999,,,,,,
3577,27,3577,0.024555,,,,,,
3578,27,3578,0.038595,,,,,,
3579,27,3579,0.044055,,,,,,
3580,27,3580,0.040695,,,,,,
3581,27,3581,0.035146,,,,,,
3582,27,3582,0.092736,,,,,,
3583,27,3583,0.02118,,,,,,
3584,28,3584,0.011461,0.069413,28.65,,17.9,,
3585,28,3585,0.158143,,,,,,
3586,28,3586,0.013966,,,,,,
